tingkat setelah parent,parent,similarity
3,jepang,"[('tiongkok', 0.6498856544494629), ('okinawa', 0.6375840902328491), ('inggris', 0.605661928653717), ('taiwan', 0.6039366126060486), ('rusia', 0.5765446424484253), ('korea', 0.5746220350265503), ('jerman', 0.5724655985832214), ('cina', 0.5712189674377441), ('prancis', 0.5528958439826965), ('belanda', 0.5516903400421143)]"
3,korea,"[('vietnam', 0.6552812457084656), ('tiongkok', 0.6343694925308228), ('ossetia', 0.5950924158096313), ('jepang', 0.5746219754219055), ('taiwan', 0.573931097984314), ('korean', 0.549177885055542), ('picene', 0.5426619052886963), ('afrika', 0.5363223552703857), ('amerika', 0.5307221412658691), ('gyeongsang', 0.5305586457252502)]"
3,qing,"[('ming', 0.8162240386009216), ('tang', 0.8038753271102905), ('yuan', 0.7563039064407349), ('qin', 0.753289520740509), ('liao', 0.7347978353500366), ('zhou', 0.6816366910934448), ('shang', 0.6759501099586487), ('xia', 0.6705464720726013), ('goryeo', 0.6681880354881287), ('han', 0.6591624617576599)]"
3,manchuria,"[('xinjiang', 0.7013371586799622), ('mongolia', 0.6998351812362671), ('xiongnu', 0.6748023629188538), ('guangxi', 0.6717888712882996), ('liaodong', 0.6674498319625854), ('nanjing', 0.6598793864250183), ('kashgar', 0.657812237739563), ('manchukuo', 0.6451025605201721), ('yunnan', 0.638541579246521), ('changsha', 0.6333590149879456)]"
3,vietnam,"[('kamboja', 0.6710508465766907), ('laos', 0.6646081209182739), ('korea', 0.6552811861038208), ('thailand', 0.6490377187728882), ('viet', 0.6344103813171387), ('việt', 0.6324898600578308), ('annam', 0.6294936537742615), ('saigon', 0.6247122883796692), ('burma', 0.6222351789474487), ('myanmar', 0.6202576756477356)]"
3,tibet,"[('tibetan', 0.7191416621208191), ('lhasa', 0.7050521373748779), ('nepal', 0.6850157380104065), ('xinjiang', 0.6710144281387329), ('mongolia', 0.6671818494796753), ('burma', 0.6431314945220947), ('kashmir', 0.6197411417961121), ('bhutan', 0.6142211556434631), ('buddhisme', 0.614206075668335), ('sikkim', 0.612917423248291)]"
3,malaysia,"[('singapura', 0.8074566721916199), ('sarawak', 0.7158288359642029), ('johor', 0.7081539034843445), ('brunei', 0.7045674324035645), ('sabah', 0.6961515545845032), ('malaya', 0.6666083931922913), ('kelantan', 0.6613246202468872), ('thailand', 0.6609722375869751), ('terengganu', 0.6382607817649841), ('kedah', 0.6377370953559875)]"
3,johor,"[('kelantan', 0.8226131796836853), ('melaka', 0.8138214349746704), ('selangor', 0.8046059608459473), ('pahang', 0.7942725419998169), ('kedah', 0.7930154204368591), ('terengganu', 0.7628317475318909), ('muar', 0.748997688293457), ('bahru', 0.7483139038085938), ('perlis', 0.7331092357635498), ('malaysia', 0.7081537842750549)]"
3,singapore,"[('malaysian', 0.6807924509048462), ('singapura', 0.6461360454559326), ('singtel', 0.5798004269599915), ('kallang', 0.5731633901596069), ('esplanade', 0.5719501972198486), ('bangkok', 0.5698787569999695), ('berhad', 0.5640293955802917), ('changi', 0.5637441277503967), ('malaysia', 0.5625191926956177), ('hongkong', 0.5589985251426697)]"
3,thailand,"[('myanmar', 0.7337135672569275), ('laos', 0.7331922650337219), ('kamboja', 0.6974286437034607), ('bangkok', 0.6947374939918518), ('malaysia', 0.6609722375869751), ('thai', 0.6573943495750427), ('vietnam', 0.6490377187728882), ('singapura', 0.6388598084449768), ('burma', 0.632718026638031), ('muangthai', 0.6274892091751099)]"
