title,date,description,source
"Ironi Pengemudi Kabur Usai Tabrak Mobil Hanafi Rais di Tol Cipali

","Senin, 19 Okt 2020 08:20 WIB

","Hanafi Rais, putra sulung Amien Rais, menjadi korban tabrakan beruntun di Tol
Cipali. Mobilnya ditabrak mobil lain hingga terpental dan menabrak truk.
Penabrak kabur dan kini diburu polisi.

 Insiden kecelakaan itu terjadi di ruas tol Cipali kilometer 112.900 tepatnya
di Kecamatan Cibogo, Kabupaten Subang, Jabar, pada Minggu (18/10/2020) dini
hari pukul 03.00 WIB. Hanafi berada di mobil Toyota Alphard berwarna putih
yang dikemudikan oleh seorang pria bernama Ferdian.

 ""Toyota Alphard dengan nopol B-1612 -WMV yang dikendarai oleh Ferdian
tertabrak oleh kendaraan dari arah belakang kemudian Alphard tersebut
terpental dan menabrak lagi kendaraan berat, menurut keterangan dari sopir
betul korban Ahmad Hanafi Rais anaknya Amien Rais,"" ujar Panit PJR Tol Cipali
Iptu Karyana ditemui di kantornya di Wilayah Cilameri Subang.

 Kecelakaan tersebut bermula saat mobil yang ditumpangi Hanafi melaju dari arah
Palimanan ke arah Jakarta. Setiba di TKP, mobil yang ditumpangi Hanafi
ditabrak mobil lainnya.

 ""Kendaraan jenis roda empat tidak diketahui identitasnya (meninggalkan tempat
kejadian) datang dari arah Palimanan menuju arah Cikopo pada lajur cepat
menabrak dari belakang minibus Toyota Alphard,"" kata Kabid Humas Polda Jabar
Kombes Erdi A Chaniago dalam keterangannya.

 

 ",www.detik.com
"Pemobil Bawa 50 Tabung Gas Picu Kecelakaan di Tol Jagorawi Tak Ditilang

","Kamis, 05 Nov 2020 18:12 WIB

","Sebuah mobil Toyota Avanza yang memuat 50 tabung gas kosong memicu

 ""Tidak ada

 Suyatmo menerangkan tabrakan beruntun yang terjadi kemarin murni sebuah
kecelakaan. Insiden ini, lanjutnya, telah selesai ditangani.

 Dia pun menambahkan tidak ada korban jiwa atau luka-luka dari insiden kemarin.

 ""Betul, murni kecelakaan, ya. Nggak ada yang luka, cuma kerugian material aja.
Kebetulan juga sudah selesai nggak ada masalah lagi,"" tandas dia.

 Sebelumnya, kecelakaan beruntun melibatkan

 

 ",www.detik.com
"Fakta-fakta Insiden Hanafi Rais Kecelakaan Beruntun di Tol Cipali

","Senin, 19 Okt 2020 08:47 WIB

","Tabrakan beruntun terjadi di Tol Cipali atau tepatnya kilometer 112.900 yang
masuk Kabupaten Subang, Jawa Barat, Minggu (18/10). Salah satu korbannya yaitu
Hanafi Rais, anak Amien Rais.

 Berikut fakta-fakta insiden kecelakaan tersebut:

 Kecelakaan pada Minggu (18/10), pukul 02.22 WIB, itu mengakibatkan dua orang
luka. Salah satunya Hanafi Rais. Ia sebelumnya mendapatkan perawatan medis di
dua rumah sakit di Purwakarta selama kurang-lebih 17 jam seusai kecelakaan di
Tol Cipali. Hanafi pun dirujuk ke RS Premier Bintaro, Tangerang.

 Luka memar dan robek yang sebelumnya dialami sudah tertangani dokter,
sedangkan penurunan hemoglobin yang sebelumnya didiagnosis oleh dokter, kini
sudah stabil. Ia diperbolehkan pindah rumah sakit meski dengan perjalanan
jauh.

 Kendaraan yang ditumpangi Hanafi Rais ditabrak dari arah belakang hingga
terdorong dan menabrak kendaraan lain yang ada di depannya. Mobil Toyota
Alphard milik Hanafi terlempar dan berakhir di lajur dua dan bahu jalan.

 Panit PJR Tol Cipali Iptu Karyana mengatakan kecelakaan melibatkan tiga
kendaraan yang tengah melaju dari arah Cirebon menuju Jakarta. ""Toyota Alphard
dengan nopol B-1612 -WMV yang dikendarai oleh Ferdian tertabrak oleh kendaraan
dari arah belakang kemudian Alphard tersebut terpental dan menabrak lagi
kendaraan berat. Menurut keterangan dari sopir, betul korban Ahmad Hafani Rais
anaknya Amien Rais,"" ujar Karyana.

 Sementara dua kendaraan lain yang terlibat tabrakan kabur usai insiden
tersebut. ""Pascakecelakaan, kendaraan yang menabrak dan kendaraan yang
tertabrak oleh kendaraan yang ditumpangi anaknya Amien Rais kabur dan tidak
diketahui identitasnya,"" kata Karyana.

 Polisi memburu sopir kendaraan yang menabrak bagian belakang mobil Hanafi
Rais. Pengemudi itu yang kabur usai kejadian.

 ""Pasti ada upaya (pencarian). Ya ada upaya kita mencari,"" ucap Kabid Humas
Polda Jabar Kombes Erdi A Chaniago kepada

 ""Ironi kendaraan yang menabrak dan yang ditabrak malah melarikan diri. Akibat
kecelakaan ini Hanafi Rais dan sopirnya terluka,"" kata Erdi menambahkan.

 ",www.detik.com
"3 Mobil Kecelakaan Beruntun di Tol Jagorawi Gegara Tabung Gas Menggelinding

","Rabu, 04 Nov 2020 19:59 WIB

","terjadi di Km 43 Tol Jagorawi. Kecelakaan bermula akibat muatan

 ""Jadi

 Kecelakaan ini terjadi

 Pada saat bersamaan, di belakang kendaraan Z ada mobil Honda City yang
dikendarai EI (43). EI yang kaget melihat tabung gas menggelinding ke jalan,
langsung mengerem mendadak.

 Akibatnya, mobil EI tertabrak dari belakang oleh mobil Daihatsu Terios yang
kemudikan S (76). Sehingga mobil yang dikemudikan EI

 ""Terus tabung menggelinding dari jalur 2 ke jalur 1, dan (ke) jalur B yang ke
arah Jakarta, itu menyeberang, menyeberang (tabung gas) ke jalur arah Ciawi.
(Kendaraan EI) ditabrak kendaraan nomor 2 (mobil yang dikemudikan S) dari
belakang. (Mobil EI ditabrak) karena dia mau

 Dadang mengatakan, tidak ada korban jiwa atau luka-luka akibat kejadian ini.
Sementara ketiga mobil yang terlibat kecelakaan mengalami kerusakan.

 Sementara itu, Dadang mengatakan penyebab tabung gas keluar dari mobil masih
dalam penyelidikan.

 ""Murni kecelakaan. Ya karena setelah kita tangani tadi, diserahkan ke Laka
Ciawi. Setelah penanganan lebih lanjut, (penyelidikan) diserahkan ke Laka
Ciawi,"" pungkasnya.

 ",www.detik.com
"Picu Kecelakaan Beruntun di Tol Jagorawi, Mobil Ini Bawa 50 Tabung Gas

","Kamis, 05 Nov 2020 14:57 WIB

","dari dalam mobil Toyota Avanza

 ""(Mobil itu membawa muatan) gas kosongan 50 buah,"" ujar Kanit 3 PJR Jagorawi,
Ipda Dadang, saat dihubungi, Kamis (5/11/2020).

 Namun Dadang belum menjelaskan secara rinci mengapa mobil tersebut membawa

 Dadang juga belum bisa memastikan apakah mobil tersebut melakukan pelanggaran
karena mengangkut tabung gas ke dalam mobil penumpang. Dadang menyebut,
pihaknya mendalami terkait kasus kecelakaannya.

 ""Nanti setelah lidik laka, ketika ditemukan pelanggaran maka akan dikenakan
sanksi sesuai aturan yang berlaku,"" terangnya.

 Sebelumnya, kecelakaan beruntun

 

 ",www.detik.com
"1 dari 5 Korban Tertabrak Pikap di Kebagusan Jaksel Meninggal Dunia

","Jumat, 06 Nov 2020 08:28 WIB

","menjadi korban tabrakan mobil pikap di Jl Kebagusan Raya, Jakarta Selatan,
kemarin.

 ""Iya betul, korban nomor dua (A Sambradi),"" kata Kanit Laka Lantas Polres
Jakarta Selatan AKP Suharno, saat dihubungi detikcom, Jumat (6/11/2020).

 adalah pengemudi motor. Ia mengalami luka pada bagian kaki kanan dan luka pada
bagian muka robek.

 Sementara 3 korban lainnya masih dirawat di rumah sakit. 1 Korban lainnya

 Saat ini polisi masih meminta keterangan sopir mobil pikap terkait kejadian
tersebut. Sopir tersebut diperiksa di Unit Laka Satlantas Jakarta Selatan.

 Kecelakaan itu terjadi pada Kamis (5/11/2020) sekitar pukul 12.00 WIB

 Kecelakaan diduga diakibatkan karena

 ""Nah, cuma pendalaman kita, diduga-diduga apa ngantuk, apa kurang hati-hati
kita baru didalami, baru diperiksa di Polres,"" terang Suharno, Kamis (5/11).

 Mobil pikap kemudian menabrak 4 motor di depannya. Berikut ini

 1\. Priyanto (31) mengalami luka pada bagian kaki kiri terkilir, dibawa ke
dukun urut.

 ",www.detik.com
"Detik-detik Kecelakaan Maut Pikap Tabrak 4 Motor di Jaksel, Korban Masuk Got

","Jumat, 06 Nov 2020 08:58 WIB

","melibatkan 1 unit mobil pikap dan 4 motor di Jl Kebagusan Raya, Jakarta
Selatan. Satu dari lima orang pemotor meninggal dunia akibat tertabrak mobil
pikap.

 Peristiwa itu viral di media sosial. Dari video yang tersebar, tampak korban

 Diduga, korban terpental hingga masuk ke parit setelah ditabrak pikap
tersebut.

 ""Iya betul itu (video), ditabrak aja dari depan,"" kata Kanit Laka Satlantas
Jakarta Selatan AKP Suharno saat dihubungi

 Dalam video viral terlihat 2 orang korban pemotor masuk ke parit. Keduanya
tampak

 Sementara motor korban tampak rusak. Kejadian itu menjadi tontonan warga
hingga menimbulkan kemacetan.

 

 ",www.detik.com
"Kasihan, Lagi Enak-enak Tidur di Kamar Malah Jadi Korban Ditabrak Mobil

","Selasa, 24 Nov 2020 10:40 WIB

","Musibah bisa menimpa siapapun, bahkan saat sedang tidur lelap.

 Dikutip dari Carscoops, Selasa (24/11/2020) Ohio State Highway Patrol
mengatakan sopir dan penumpang Ford Mustang itu merupakan remaja laki-laki
berusia 16 tahun.

 Sebelumnya remaja itu tengah mengemudi di sisi jalan lalu menabrak batu
lanskap di Jalan Oberlin. Mobil hilang kendali kemudian berguling menyeberang
jalan hingga akhirnya berhenti usai menabrak rumah.

 Bagian depan rumah yang dihantam pun hancur. Nasib sial penghuni di dalam
rumah, seorang pria (27) tengah terbaring di tempat tidur lalu tertabrak

 Pemilik rumah (27) tahun dikabarkan mengalami cedera serius, sedangkan sopir
dan penumpang

 Kepolisan menyebut anak remaja tersebut tidak dalam di bawah pengaruh alkohol
atau obat-obatan, tetapi kecelakaan itu disebabkan karena remaja tersebut
diketahui kebut-kebutan alias melanggar batas kecepatan.

 Tetangga yang sudah puluhan tahun tinggal di wilayah tersebut mengatakan
peristiwa ini adalah ketiga kalinya dia melihat mobil menabrak rumah di
lingkungannya.

 Ia melanjutkan persimpangan Middle Ridge Road, juga kerap terjadi kecelakaan
lalu lintas hingga menimbulkan korban jiwa. Pada tahun 2011, seorang pria
berusia 70 tahun tewas ketika mobilnya ditabrak oleh truk trailer; dua tahun
sebelumnya, seorang pria berusia 60 tahun tewas ketika seorang wanita
kehilangan kendali di persimpangan dan langsung menabrak mobil pria tersebut.

 ",www.detik.com
"SUV di Surabaya Tabrak Tiang PLN hingga Listrik Sekitar Lokasi Padam

","Senin, 09 Nov 2020 13:35 WIB

","Berdasarkan data yang dihimpun detikcom, mobil ini dikemudikan Riandika
Sutikno (26) warga Gempol, Pasuruan. Dalam mobil ia bersama Kevin (26) warga
Suko, Sidoarjo.

 Kecelakaan tunggal itu terjadi di dekat patung kuda sekitar pukul 00.00 WIB.
Kanit Laka Polrestabes Surabaya AKP M Fakih mengatakan, mobil tersebut melaju
dari arah timur ke barat.

 Di lokasi tersebut, SUV itu menabrak tiang listrik. Kecelakaan terjadi diduga
karena pengemudi kurang konsentrasi.

 ""Di TKP kurang konsentrasi sehingga terjadi laka lantas menabrak tiang
listrik,"" kata M Fakih kepada detikcom, Senin (9/11/2020).

 Fakih menambahkan, dalam

 ""Iya listrik padam sampai sekarang. Tapi sudah diperbaiki sekitar 50 persen.
Mungkin nanti sore sudah nyala,"" ungkap Fakih.

 Sementara mobil yang mengalami kecelakaan tunggal tersebut rusak di bagian
depan sebelah kiri. ""Dari pengakuan pengemudi melaju sekitar 60 km/jam saat
itu,"" pungkasnya.

 

 ",www.detik.com
"Bus Tabrak Motor Ditumpangi Satu Keluarga di Madiun, Bapak dan Anak Tewas

","Senin, 16 Nov 2020 12:08 WIB

","kecelakaan tersebut menewaskan dua orang yang naik motor. Korban tewas adalah
bapak dan anak.

 ""Jadi kecelakaan melibatkan dua kendaraan diduga karena bus yang ceroboh
menyalip kendaraan lain saat di tanjakan. Menabrak pengendara motor yang
merupakan sekeluarga bapak ibu dan anak. Dua orang meninggal, bapak dan
anaknya,"" ujar Kanit Laka Polres Madiun Ipda Johan Ariadi saat dihubungi
detikcom Senin (15/11/2020).

 Korban tewas adalah Parmin (43) dan Rafi (5), warga Desa Tulung, Saradan.
Sedangkan sang ibu Nur Setyoningrum (35) masih menjalani perawatan di RSUD
Caruban, Madiun.

 ""Kedua korban meninggal dunia di lokasi karena pendarahan sedangkan sang ibu
masih perawatan di RSUD Caruban,"" kata Johan.

 Johan mengatakan

 ""Jadi bus saat di tanjakan Pugruk mendahului dua truk tronton yang nopol tidak
diketahui. Saat itu dari arah berlawanan muncul kendaraan korban dan
tertabrak,"" papar Johan.

 Johan menambahkan saat ini kru

 ",www.detik.com
"Seorang Pelajar Tewas Tertabrak Kereta Api Sritanjung di Probolinggo

","Minggu, 22 Nov 2020 19:30 WIB

","Saking kuatnya hantaman KA, korban dan motornya terpental sejauh 10 meter.
Korban kritis dilarikan ke IGD dan korban yang meninggal dunia langsung dibawa
ke kamar mayat RSUD dr Mohamad Saleh Kota Probolinggo.

 Korban tewas adalah Indah (16). Sementara korban kritis adalah Irma Cahyati
(16). Kedua kroban sama-sama merupakan warga warga Desa Ambulu, Kecamatan
Sumberasih, Probolinggo.

 Kecelakaan itu berawal saat kedu akroban yang berboncengan hendak melintasi
perlintasan kereta api tanpa palang pintu. Mereka melintas saja tanpa menengok
kanan dan kiri. Padahal dari barat muncul KA Sritanjung.

 Tabrakan pun tak bisa dihindari. Motor matik bernopol N 2095 SK dan juga
terpental sejauh 10 meter. Padahal sebelum melintas, korban sudah diteriaki.
Namun korban tak mendengar dikarenakan di sekitar lokasi ada hajatan yang
memutar musik dengan suara keras.

 ""Warga sempat berteriak memberitahukan kalau ada kereta api melintas dari arah
barat, namun korban sepertinya tidak mendengar. Rel tanpa palang pintu ini
sering makan korban. Warga desa sini memohon pihak pemerintah atau PT KAI
memberikan palang pintu,"" ujar Soleh, salah satu warga, kepada detikcom d
lokasi, Minggu (22/11/2020).

 Guna kepentingan penyelidikan, barang bukti motor matik milik korban di bawa
ke Unit Laka Lantas Satlantas Polres Probolinggo Kota.

 Bripka Yeri Mugiarto, anggota Unit Laka Lantas Satlantas

 ""Sudah kami lakukan olah TKP dan meminta keterangan saksi mata saat kejadian.
Kita bawa barang bukti motor korban ke Mako Sarpas Unit Laka Lantas guna bahan
penyelidikan dan pemeriksaan"" jelas Yeri.

 Polsuska PT Kereta Api Daop 9 Jember Kapten Mohamad Halil mengatakan pihaknya
mengimbau ke warga baik di kota maupun di Kabupaten Probolinggo, untuk
berhenti sejenak jika melintasi perlintasan kereta api. Jika aman langsung
melintas, jika tidak aman, jangan melintas dulu.

 ""Kami berharap semua masyarakat baik di Kota maupun Kabupaten Probolinggo,
jika melintasi perlintasan

 ",www.detik.com
"Viral Pria Duduk Bersila di Jalan Raya Lalu Tertabrak Truk

","Minggu, 22 Nov 2020 20:14 WIB

","Salah satu yang mengunggah video itu adalah akun Facebook Ali Setio yang
mengunggahnya di group Facebook INFO LANTAS dan KRIMINAL caruban.madiun. Video
berdurasi 7 detik itu memperlihatkan seorang pria bertelanjang dada sedang
duduk di tengah jalan dengan posisi bersila.

 Kondisi jalan sedang hujan. Sambil bersila, tangan pria itu diangkat ke atas
menengadah.Sedetik kemudian sebuah truk tangki Pertamina menabrak orang
tersebut. Seorang wanita yang memvideokan peristiwa itu hanya bisa berteriak
dan beristighfar sambil bertakbir saat pria tersebut tertabrak truk tangki.

 ""Aaaahhhh....Astaghfirullah Allahu Akbar,"" teriak perempuan tersebut seperti
yang dilihat detikcom dalam video tersebut, Minggu (22/11/2020).

 Ali Setio memberi

 Video unggahan Ali Setio telah di bagikan oleh 540 netizen dan mendapat 711
komentar. Video itu sendiri diunggah Ali Setio pada Sabtu (21/11) pukul 20.00
WIB.

 Kapolsek Balerejo Itu Sukarijanto membenarkan adanya kejadian tersebut.
Peristiwa itu terjadi di

 ""Betul kejadian tadi malam itu waktu hujan sekitar pukul 19.00 WIB. Tapi sudah
ditangani oleh Satlantas,"" kata Sukarijanto saat dihubungi detikcom.

 ",www.detik.com
"Pria yang Viral Duduk Bersila Lalu Ditabrak Truk Diduga Idap gangguan Jiwa

","Minggu, 22 Nov 2020 21:02 WIB

","""Tidak ditemukan identitas pada korban yang kemarin dilarikan ke RSUD
Caruban,""ujar Kapolsek Balerejo Iptu Sukarijanto saat dihubungi detikcom
Minggu (22/11/2020).

 Pria yang selamat usai tertabrak truk tanki Pertamina itu, kata Sukarijanto,
diduga mengalami gangguan jiwa. Aksinya yang nyleneh itulah yang diduga pria
itu mengalami gangguan jiwa.

 ""Diduga mengalami

 Sukarijanto menambahkan polisi masih melakukan penyelidikan terkait baik
identitas pria itu serta pengemudi truk tangki Pertamina yang menabrak korban.

 ""Kasus tersebut saat ini tengah dilimpahkan ke Satlantas. Untuk perkembangan
terbaru konfirmasi ke Lantas ya,"" tandasnya.

 Sebelumnya sebuah video seorang pria bersila di tengah jalan lalu tertabrak
truk tangki

 Salah satu yang mengunggah video itu adalah akun Facebook Ali Setio yang
mengunggahnya di group Facebook INFO LANTAS dan KRIMINAL caruban.madiun. Video
berdurasi 7 detik itu memperlihatkan seorang pria bertelanjang dada sedang
duduk di tengah jalan dengan posisi bersila.

 Kondisi jalan sedang hujan. Sambil bersila, tangan pria itu diangkat ke atas
menengadah.Sedetik kemudian sebuah truk tangki Pertamina menabrak orang
tersebut. Seorang wanita yang memvideokan peristiwa itu hanya bisa berteriak
dan beristighfar saat pria tersebut tertabrak truk tangki.

 ",www.detik.com
"Pria yang Viral Duduk Bersila Ditabrak Truk Masih Hidup, Hanya Luka dan Lebam

","Minggu, 22 Nov 2020 20:41 WIB

","""Korban orangnya masih hidup saat ditabrak, hanya mengalami luka-luka di
bagian kaki dan tangan saja. Sama lebam di wajah,"" ujar Kapolsek Balerejo Iptu
Sukarijanto saat dihubungi detikcom Minggu (22/11/2020).

 Sukarijanto membenarkan membenarkan bahwa kejadian tersebut terjadi di Jalan
Raya Madiun-Surabaya, tepatnya di Desa Karangmalang. Peristiwa itu terjadi
pada Sabtu (21/11) sekitar pukul 19.00 WIB.

 ""Betul kejadian tadi malam itu waktu hujan sekitar pukul 19.00 WIB. Sudah
ditangani oleh Satlantas,"" kata Sukarijanto

 Kasus tersebut, kata Sukarijanto, saat ini tengah ditangani oleh Unit Laka
Polres Madiun. Dan korban telah dilarikan ke RSUD Caruban untuk mendapat
perawatan.

 ""Korban telah dilarikan ke RSUD Caruban untuk mendapat perawatan,"" tandas
Sukarijanto.

 Sebelumnya sebuah video seorang pria bersila di tengah jalan lalu tertabrak
truk tangki

 Salah satu yang mengunggah video itu adalah akun Facebook Ali Setio yang
mengunggahnya di group Facebook INFO LANTAS dan KRIMINAL caruban.madiun. Video
berdurasi 7 detik itu memperlihatkan seorang pria bertelanjang dada sedang
duduk di tengah jalan dengan posisi bersila.

 Kondisi jalan sedang hujan. Sambil bersila, tangan pria itu diangkat ke atas
menengadah.Sedetik kemudian sebuah truk tangki Pertamina menabrak orang
tersebut. Seorang wanita yang memvideokan peristiwa itu hanya bisa berteriak
dan beristighfar saat pria tersebut tertabrak truk tangki.

 ",www.detik.com
"Pria yang Viral Duduk Bersila Lalu Ditabrak Truk Tewas Saat Dirawat di RS

","Minggu, 22 Nov 2020 21:47 WIB

","""Akhirnya meninggal dunia,"" ujar Kasat Lantas Polres Madiun AKP Ari Bayu Aji
saat dihubungi detikcom Minggu (22/9/2020).

 Pria yang diduga mengalami gangguan jiwa itu, kata Ari, meninggal tadi pagi
sekitar pukul 06.00 WIB. Sebelumnya pria tersebut disebut hanya mengalami luka
lebam di wajahnya.

 ""Tadi pagi meninggalnya. Dari laporan semula hanya luka lebam di wajah dan
kaki,"" katanya.

 Ari menambahkan, saat ini pihaknya masih melakukan penyelidikan terhadap
identitas

 ""Kita saat ini masih penyelidikan. Kita cari rekaman CCTV juga,"" tandasnya.

 Sebelumnya sebuah video seorang pria bersila di tengah jalan lalu tertabrak
truk tangki

 Salah satu yang mengunggah video itu adalah akun Facebook Ali Setio yang
mengunggahnya di group Facebook INFO LANTAS dan KRIMINAL caruban.madiun. Video
berdurasi 7 detik itu memperlihatkan seorang pria bertelanjang dada sedang
duduk di tengah jalan dengan posisi bersila.

 Kondisi jalan sedang hujan. Sambil bersila, tangan pria itu diangkat ke atas
menengadah. Sedetik kemudian sebuah truk tangki Pertamina menabrak orang
tersebut. Seorang wanita yang memvideokan peristiwa itu hanya bisa berteriak
dan beristighfar saat pria tersebut tertabrak truk tangki.

 ",www.detik.com
