title,date,description,source
"
        Merah Membara, Api Lumat Hutan di California    ","Jumat, 09 Jul 2021 18:33 WIB",kebakaran hutan menghanguskan hutan california kebakaran luas dibandingkan 2020,www.detik.com
"
        Karhutla di Riau Makin Meluas    ","Rabu, 24 Feb 2021 20:28 WIB",kebakaran hutan lahan karhutla wilayah provinsi riau meluas 2 tercatat 248 hektare lahan terbakar petugas penanggulangan bahaya kebakaran pbk badan pengusahaan bp batam berusaha memadamkan areal hutan terbakar wilayah keselamatan operasi penerbangan kkop bandara hang nadim batam kepulauan riau kepri senin 22 2 2021 kebakaran hutan semak belukar area line side sisi darat bandara diduga disebabkan cuaca panas angin kencang antarafoto teguh prihatna kepala pelaksana bpbd riau edwar sanger karhutla melanda 8 daerah riau luas lahan terbakar bervariasi 4 82 hektare antarafoto teguh prihatna luas lahan terbakar tertinggi tercatat bengkalis mencapai 82 hektare disusul siak 45 hektare dumai inihil 40 hektare foto aswaddy hamid terkait kebakaran lahan menurunkan tim gabungan tni polri bpbd manggala agni bantuan pemadaman perusahaan lokasi kebakaran foto aswaddy hamid terpisah wakil gubernur riau edy natar nasution menyebut pemprov riau mengantisipasi karhutla salah satunya menetapkan status siaga darurat karhutla foto aswaddy hamid,www.detik.com
"#SavePapua, Bos AirAsia Jadi Ojol, Hingga Abu Dhabi Perbolehkan Alkohol","Sabtu, 14 Nov 2020 12:50 WIB",ayo share cerita pengalaman upload photo album travelingmu silakan media sosial dihebohkan kabar pembakaran hutan papua diduga perusahaan korea selatan akibatnya tagar savepapua trending dunia maya berdasarkan penelusuran isu hutan papua kali diangkat media bbc indonesia laporan investigasinya melaporkan perusahaan korea selatan korindo group sengaja membakar hutan papua seluas kota korsel seoul pembukaan hutan mengubah lahannya perkebunan sawit boven digoel merauke temuan kesengajaan pembakaran hutan diperoleh riset forensic architecture berbasis goldsmith university inggris greenpeace hasil penelitian pembakaran 2011 2016 forensic architecture menerapkan analisis spasial arsitektural teknik pemodelan penelitian canggih menyelidiki membandingkan citra satelit data titik api satelit nasa area periode menemukan pola arah kecepatan pergerakan api cocok pola kecepatan arah pembukaan lahan kebakaran sengaja peneliti senior forensic architecture samaneh moafi diwartakan bbc indonesia menanggapi investigasi pembakaran hutan karindo group pernyataannya membantah laporan bbc pernyataan korindo group berita diduga pembakaran hutan perusahaan korea selatan detiktravel diramaikan berita bos airasia ojol rute terbaru maskapai airasia,www.detik.com
"
        BMKG Deteksi Titik Panas Indikasi Karhutla di 6 Daerah Riau    ","Selasa, 23 Feb 2021 10:31 WIB",mendeteksi 50 titik panas staf analisa bmkg pekanbaru anggun rahmania titik panas tingkat kepercayaan 70 persen tercatat citra satelit 06 00 wib pagi titik panas tersebar kabupaten bengkalis titik panas catatan khusus kota pekanbaru terpantau pagi diselimuti kabut asap tipis bmkg menyebut asap diduga daerah pekanbaru kebakaran hutan lahan wilayah kota pekanbaru terdeteksi titik panas terkait ancaman kebakaran hutan lahan pemerintah provinsi pemprov riau menaikkan status siaga darurat karhutla status berlaku 15 februari 31 oktober,www.detik.com
"
        Langit Pekanbaru Berkabut dan Bau Asap, Ini Kata BMKG    ","Selasa, 02 Mar 2021 10:24 WIB",kabut asap akibat kebakaran hutan lahan karhutla pantauan bau asapnya kemarin pagi bau berkurang udara segar malam tercium terang pengendara pekanbaru loren ditemui prakirawan bmkg pekanbaru ahmad agus analisis mendeteksi satelit bmkg mendeteksi asap wilayah riau berasumsi asap kebakaran agus daerah riau laporan kabut asap pekat akibat karhutla pagi kota konfirmasi melaporkan bmkg mendeteksi 16 titik panas,www.detik.com
"
        Gubernur Sumsel: Dari 140 Desa Rawan Karhutla, Kini Turun Jadi 90 Desa    ","Selasa, 02 Mar 2021 20:05 WIB",gubernur sumatera selatan herman deru hd kesuksesan sumsel pencegahan penanganan kebakaran hutan lahan karhutla 2020 acuan standarisasi penanganan karhutla 2021 rapat koordinasi mendukung kelancaran program pemerintah rangka penanganan karhutla sumsel 2021 gedung promoter mapolda sumsel standarisasi hd karhutla sumsel diminimalisir 2020 kemarin sukses apresiasi penanganan pencegahankarhutla harap dijadikan standar penanganan 2021 dankedepannya maksimal keterangan tertulis selasa 2 3 2021 2020 angka karhutla sumsel menurun signifikan titik panas pemicu karhutla 2020 terpantau 4 536 titik 2019 17 391 titik 140 desa rawan karhutla menurun 90 desa harapan ditekan imbuhnya menurutnya fokus pemadaman pencegahan spontanitas solusi jangka pendek jangka menurutnya larangan diterapkan solusi masyarakat pembakaran lahan penebasan membuka lahan hasil penebasan dikemanakan pupuk solusinya dipikirkan paparnya 1 3 juta hektare lahan sumsel kebakaran kerap lahan lahan produktif lahan kosong dimiliki negara lahan kosong milik korporasi tergarap lahan izin lokasi peruntukannya dibebaskan menurutnya dicarikan solusinya kebakaran diminimalisir hd sumsel menerapkan status siaga karhutla disosialisasikan pemprov sumsel menggelar apel siaga karhutla menurutnya menetapkan siaga keorganisasian bergerak personel peralatan hd penghargaan desa personel menekan potensi karhutla punishment hukuman pelanggar reward insentif desa menekankarhutla kecolongan karenakarhutla menghambat ekonomi kesehatan masyarakat kapolda sumsel irjen pol eko indra heri mendukung penuh upaya pemprov sumsel penanganan pencegahan karhutla pasalnya menurutnya tugas masyarakat mendorong pemberian reward desa menekan angka kebakaran lahan reward desa wilayah berpotensi karhutla personel berupaya penanganan pungkasnya informasi hadir rapat pangdam ii sriwijaya mayjen tni agus suhardi danrem 044 gapo brigjen tni jauhari agus suraji kajati sumsel m rum forkopimda sumsel,www.detik.com
"
        16 Alasan MA Hukum Rp 490 M ke Perusahaan Sawit Pembakar Hutan Riau    ","Senin, 16 Nov 2020 17:53 WIB",api membara asap membubung salah perusahaan membakar pt j pemerintah mengusut memintai pertanggungjawaban pt j meja pengadilan 9 juni 2016 pn jakut menghukum pt j membayar ganti rugi rp 7 1 miliar denda pemulihan lahan rp 22 miliar terima mengajukan banding usaha klhk menemui hasil 10 maret 2017 pengadilan pt jakarta memperberat hukuman rp 490 miliar rp 119 miliar ganti rugi materiil sisanya tindakan pemulihan lingkungan lahan terbakar seluas seribu hektare pt j berusaha berkelit mengajukan kasasi usaha sia sia majelis kasasi diketuai takdir rahmadi menolak permohonan kasasi alasannya,www.detik.com
"
        Kobaran Api yang Lalap Hutan di California Makin Membara    ","Sabtu, 10 Jul 2021 16:48 WIB",kebakaran melanda hutan california kebakaran luas dibandingkan 2020,www.detik.com
"
        Kebakaran Hutan Nevada Mulai Merambat ke Permukiman Warga    ","Rabu, 18 Nov 2020 16:59 WIB",kebakaran hutan california merambat negara negara as nevada kebakaran hutan merambat membakar rumah rumah warga petugas pemadam kebakaran mencoba memadamkan api rumah terbakar akibat kebakaran hutan reno nevada amerika serikat selasa 17 11 2020 departemen kebakaran reno relawan mengevakuasi warga lokasi kebakaran hutan api mencapai kemukiman warga hembusan angin kencang mencapai 80 km jam akibat kebakaran hutan sekolah dasar ditutup menghindari korban jiwa otoritas kru pemadam kebakaran berjuang memadamkan kebakaran california nevada pemadaman terpaksa menutup jalan raya wilayah california,www.detik.com
"
        Karhutla di Riau Terus Meluas, KLHK Kirim Helikopter Bantu Pemadaman    ","Selasa, 02 Mar 2021 15:04 WIB",menurunkan tim membantu pemadaman hasil rapat presiden menteri 9 februari memerintahkan karhutla ditangani kirim 1 heli terang tenaga ahli klhk bidang landscape fire rafles b panjaitan ditemui lanud roesmin nurjadin selasa 2 3 2021 helikopter diperbantukan rafles kapasitas 1 ton heli patroli pemadaman titik api sulit diakses kapasitas 1 ton ya efektif kebakaran kebakarannya khusus tim darat berkoordinasi satgas gabungan tni polri manggala agni instansi terkait helikopter pemerintah pusat kontrak heli klhk 6 bantuan swasta sortie dumai bangkalis rohil perbatasan helikopter berfokus memadamkan api daerah cagar biosfer giam siak siak daerah lahan gambut sulit dipadamkan terbakar memudahkan pemadaman helikopter diistirahatkan heli terbang 2 5 jam dumai,www.detik.com
Penyelamatan Anak Anjing dari Kebakaran California,"Sabtu, 19 Sep 2020 21:48 WIB",ayo share cerita pengalaman upload photo album travelingmu silakan kebakaran hutan california proses evakuasi disangka seekor anak anjing ditemukan kebakaran melanda california mengalami luka bakar ringan butte county sheriff ditemukan anjing dibawa pusat kedokteran hewan chico california perawatan butte county sheriff berwenang penemuan anak anjing berita bahagia terduga butte county sheriff berwenang anjing evakuasi menemukan butte county sheriff kebakaran california menewaskan 24 orang api berkobar hutan 15 agustus 2020 korbannya manusia anak anjing butte county sheriff,www.detik.com
"
        Perusahaan Sawit Ini Didenda Rp 36 M karena Bakar Hutan 129 Hektare di Jambi    ","Rabu, 16 Sep 2020 16:06 WIB",perusahaan sawit inisial pt k berkantor jakarta didenda rp 36 miliar pengadilan pt jakarta memutuskan pt k terbukti terungkap putusan pengadilan pt jakarta dilansir kementerian lingkungan hidup kehutanan klhk menyidik memproses meja hijau 5 desember 2019 pn jaksel mengabulkan gugatan klhk pn jaksel menghukum perusahaan k membayar ganti rugi negara rp 15 7 miliar pemulihan lingkungan rp 9 7 miliar pt k terima mengajukan banding diringankan hukuman diperberat tergugat perbuatan melanggar hukum tanggung mutlak daftar hukuman pt t ganti rugi materiil rp 15 7 miliar catatan 1 hektare lahan ditanami 136 pohon 129 hektare ditanami total 17 544 pohon total denda rp 12 3 miliar denda ditanggung pt k rp 36 miliar,www.detik.com
"
        Asap Kebakaran Hutan California Cemari Perkebunan Anggur    ","Kamis, 24 Sep 2020 18:15 WIB",terpukul pandemi restoran bar tutup industri anggur menghadapi akibat asap kebakaran hutan menerpa perkebunan pabrik anggur california oregon washington berhasil selamat kebakaran hutan wilayah california ap photo noah berger asap tebal kebakaran hutan mencemari kebun anggur panen ap photo noah berger petani anggur buah anggur tercemar dijadikan minuman anggur mengakibatkan kualitas anggur buruk dipasarkan ap photo haven daley presiden california association of winegrape growers john aguirre menyebut kebakaran hutan california satunya bencana terburuk dihadapi komunitas penghasil anggur ap photo eric risberg kaki bukit berhutan berbatasan lembah willamette oregon nyala api memenuhi kawasan langit berubah berwarna oranye ap photo eric risberg datangnya hujan angin harapan petani anggur membersihkan udara mengembalikan kualitas anggur sedia ap photo andrew selsky industri anggur terpukul pandemi covid 19 mengharuskan restoran bar ditutup asap kebakaran hutan dihadapi ap photo eric risberg,www.detik.com
"
                                    Ditagih Soal Kebakaran Hutan, Trump Bilang Lebih Tahu dari Sains                                ","Kamis, 17 Sep 2020 13:28 WIB",presiden as kesal nggak sih sesi presiden trump bikin heboh amerika kena bencana kebakaran hutan california oregon washington 33 orang tewas ratusan ribu orang mengungsi kebakaran ratusan ribu hektar hutan dilansir news com australia kamis 17 9 2020 trump california mendengarkan paparan menteri sumber daya alam negara california wade crowfoot crowfoot memapar laporan ilmiah lonjakan suhu udara 54 c death valley 49 los angeles crowfoot sains kunci melindungi california manajemen vegetasi ok dingin lihat trump sinis andai sains setuju sahut crowfoot ya pikir sains tukas trump video paparan crowfoot trump direkam arogansi trump sains viral bikin warga as geleng geleng kepala tweet cuplikan dialog like 19 700 kali pertemuan crowfoot membalas data ucapan,www.detik.com
"
                                    CEO Apple Ngeri Kebakaran Hutan dan Badai Makin Marak                                ","Selasa, 22 Sep 2020 15:40 WIB",peristiwa alam bencana intens melanda dibanding ceo amerika serikat kebakaran hutan skala melanda negara langit san francisco berwarna orange badai topan banjir menyambangi wilayah kebakaran hutan wilayah barat membakar jutaan hektar badai topan selatan banjir orang orang perubahan iklim cook wawancara terbaru dikutip kantor apple california salah area terdampak kebakaran hutan mengerikan pengingat serius ilmuwan perubahan iklim emisi karbon suhu panas berdampak bumi cuacanya gubernur california gavin newsom negara calfornia amati mata kepala newsom mengunjungi gunung terdampak kebakaran silam debat perubahan iklim darurat iklim nyata warga as percaya perubahan iklim presiden donald trump mundur perjanjian paris diikuti negara mengantisipasi bencana iklim kebakaran california trump penyebabnya,www.detik.com
"Usai Kebakaran Hutan, Taman Nasional Australia Sambut Turis Lagi","Sabtu, 26 Sep 2020 15:45 WIB",ayo share cerita pengalaman upload photo album travelingmu silakan kebakaran hutan dikutip taman dibuka 09 00 wisatawan memasuki kawasan wisata layanan pengunjung tersedia perkemahan taman dibuka yosemite taman menganggap kawasan aman wisatawan mengikutsertakan pakar kesehatan masyarakat lokal federal kualitas udara efek asap dampak ditimbulkan kesehatan masyarakat taman tutup perubahan kualitas udara taman nasional yosemite satunya tutup akibat taman dibuka tutup tertua california taman negara redwoods big basin matador network taman california big basin tutup pohon redwood taman diharapkan bertahan hidup kulit kayunya tebal komposisi kimiawi pohon tahan api,www.detik.com
"
        Polemik Investigasi Perusahaan Korsel Dituding Bakar Hutan Papua    ","Sabtu, 14 Nov 2020 23:03 WIB",investigasi forensic architecture greenpeace indonesia terkait investigasi visual dirilis kamis 12 11 perusahaan raksasa korea selatan sengaja api membuka hutan papua memperluas lahan sawit masyarakat suku malind tinggal pedalaman menangis sedih hutan alam papua indah bongkar hutan orang bongkar luka ketua marga kinggo suku mandobo petrus kinggo berkukuh mempertahankan hutan adatnya distrik jair boven digoel menolak hutan adatnya dijadikan kebun kelapa sawit sagu makanan pokok masyarakat papua lambat laun tergusur kebun kelapa sawit ambil ikan daging burung sagu gratis istri anak senyum senang senang makan keberatan tanah adat petrus kebun sagu hutan adatnya hutan papua salah hutan hujan tersisa dunia keanekaragaman hayati 60 persen keragaman hayati indonesia papua anak usaha perusahaan korea selatan korsel korindo group menguasai lahan papua konglomerasi perusahaan membuka hutan papua 57 ribu hektare seluas seoul kota korsel investigasi forensic architecture greenpeace indonesia diterbitkan kamis 12 11 2029 investigasi menemukan bukti kebakaran salah konsesi korindo pola pembakaran disengaja konsisten hasil investigasi korindo group membantah tudingan menyebut sengaja membakar arena perkebunan komisi iv dpr turun tangan memanggil kementerian klhk merespons hasil investigasi menyebut investigasi diekspos greenpeace video 2013 penjelasan korindo group korindo group menanggapi laporan investigasi kebakaran hutan ditayangkan kutipan pernyataan korindo group terkait tuduhan pembakaran hutan periode 2011 2016 pernyataan the forest stewardship council fsc agustus 2019 fsc investigasi lapangan desember 2017 hasil kesimpulan investigasi tuduhan korindo sengaja ilegal membakar area perkebunan temuan fsc memperkuat hasil investigasi dinas kehutanan perkebunan kabupaten merauke nomor surat 522 2 0983 tertanggal 24 agustus 2016 pembukaan lahan mekanis bakar hasil investigasi surat direktorat jenderal penegakan hukum lingkungan hidup kehutanan kementerian lhk ri nomor s 43 phlhk pph gkm 2 2 2017 tanggal 17 februari 2017 anak perusahaan korindo group bergerak bidang perkebunan kelapa sawit,www.detik.com
"Rekor! Tahun Ini, September Jadi Bulan Terpanas","Kamis, 08 Okt 2020 07:42 WIB",ayo share cerita pengalaman upload photo album travelingmu silakan september diberitakan sembilan memecahkan rekor global suhu pengukuran copernicus tren berbahaya tingkat suhu diperingatkan kelompok internasional menghancurkan bumi rekor september didorong cuaca panas menyentuh benua eropa mengalami suhu terpanas september panas memecahkan rekor pertengahan prancis cuaca panas laut hitam timur mengalami panas terik rekor suhu tercatat turki israel yordania paraguay brasil mengalami australia mencatat september terpanas siberia kebakaran hutan menyebabkan emisi karbon dioksida melonjak kandungan merkuri los angeles county suhu siang mencapai rekor puncak 49 derajat celsius kejadian minggu death valley mencatat peningkatan suhu mencapai 0 63 derajat celsius hangat september 40 1 3 derajat panas tingkat pra industri temperatur global dijaga 1 5 derajat tingkat pra industri menghindari dampak iklim panel antarpemerintah perubahan iklim pbb ipcc menyimpulkan suhu mencengangkan tercatat menggambarkan bahaya pemanasan global fenomena mempengaruhi kehidupan jutaan orang rekor suhu tertinggi la county california diselimuti asap akibat kebakaran hutan menghancurkan negara tren berlanjut oktober ribuan mil jauhnya siberia dunia tertutup salju kebakaran terkendali memuntahkan emisi karbon atmosfer ilmuwan copernicus emisi co2,www.detik.com
"
        Melihat Aksi Petugas Pemadam di Kebakaran Hutan California    ","Minggu, 06 Sep 2020 18:00 WIB",kebakaran hutan california amerika serikat membara petugas pemadam kebakaran berjuang memadamkan api yuk lihat aksi,www.detik.com
"
        Foto Viral Jaguar Terluka Jadi Simbol Kehancuran Hutan Brasil    ","Sabtu, 26 Sep 2020 11:43 WIB",kebakaran hutan menghancurkan pantanal lahan basah tropis terbesar dunia membentang kawasan brasil area negara negara tetangga bolivia paraguay kebakaran terburuk melanda kawasan dekade kerusakan fauna flora mengkhawatirkan dunia wilayah lahan basah api merebak wilayah seluas 29 000 kilometer persegi berwenang brasil kali luas kota new york 19 total area pantanal penduduk wilayah menghadapi kesulitan keuangan kesehatan hewan hewan spesies terancam punah jaguar berjuang bertahan hidup kobaran api ribuan orang membagikan foto foto tragedi daerah viral media sosial cerita gambar gambar bbc berbicara fotografer gambar diambil ailton lara pemilik perusahaan mempromosikan perjalanan mengamati binatang pantanal diambil pekan tanggal 15 september foto seekor jaguar berbaring taman nasional encontro das aguas cagar alam konsentrasi jaguar tertinggi dunia taman dilanda api otoritas negara 85 108 000 hektare taman terbakar lara bbc kapal relawan mencari hewan hewan terluka diselamatkan seekor jaguar jantan mendekati kawasan cagar alam hewan air berjalan meter pergi naungan pohon tepi sungai lara berhenti dekatnya sebentar menjaga jarak jaguar menghormati binatang lara memotret jaguar bbc jaguar mengangkat kakinya udara menyentuh tanah jaguar meninggalkan bekas jejaknya tanah telapak kakinya terbakar pemandu wisata lara jaguar kesakitan meletakkan kepala cakar cakar depannya berbaring menarik perhatian sayangnya orang orang kapal memiliki peralatan menyelamatkan jaguar lara teman temannya menghubungi dokter hewan wilayah jaguar hutan keesokan harinya wilayah dokter hewan menemukan jejak kucing abu hewan kabar jaguar kuharap jaguar aman lara penampakan jaguar terluka mati pantanal foto lara dibagikan intens jejaring sosial tweet nya 80 000 suka berharap gambar membantu memobilisasi orang melestarikan lingkungan peduli alam pemandu wisata gambar viral diambil taman nasional encontro das aguas ahli biologi gustavo figueiroa lsm sos pantanal institute mengambil foto drone sore tanggal 15 september memantau pergerakan api foto dramatis skala kehancuran cagar alam kamera drone mengejutkan ahli biologi bbc taman pemandangannya berbeda hijau abu abu figueroa situasi taman suram rumah hewan jaguar hewan mati akibat dampak langsung api terkena dampak langsung kekurangan makanan keluhnya figueiroa tinggal pantanal mengunjungi wilayah percaya lihat kamera drone kebakaran pantanal memilukan gambar diambil ahli biologi menimbulkan keributan media sosial salah postingannya populer 160 000 reaksi facebook kebanyakan emoji wajah sedih foto pria perahu latar api dibagikan media sosial momen ditangkap jurnalis fotografer bruna obadowski 5 september pria dikenal tiao bertahun wilayah membawa turis kapalnya tiao sedih situasi obadowski wartawan dibawa awak perahu kehancuran situasinya serius bersikeras membawa perahu kenangnya skala kebakaran tweet gambar penyanyi penulis lagu brasil luan santana berbunyi orang dibesarkan pantanal hati sakit gambar pemerintah bertindak kebakaran hutan mencapai wilayah konsentrasi jaguar terbesar dunia pantanal menangis tolong wartawan tiao daerah terkena dampak kebakaran tepi sungai sao lourenco sungai perahu turis mata pencahariannya obadowski berencana memotret tiao berubah pikiran menemukan ceritanya berdampak mengambil foto gambar pemandu perahu menerima 10 000 suka unggahan twitter penyanyi terkenal brasil luan santana,www.detik.com
